"Subproject","Deployment Name","Treatment","Deploy ID","Actual Lon","Actual Lat","Deployment.Date","Deployment.Time","Retrieval.Date","Retrieval.Time","TrapNights"
"Alamance County","Alamance_A_1","","d33018",-79.268,36.201,"2017-09-14","12:34:35","2017-09-28","08:54:53",14
"Alamance County","Alamance_A_2","","d33019",-79.272,36.1946,"2017-09-14","13:19:50","2017-09-28","09:29:41",14
"Alamance County","Alamance_A_3","","d33020",-79.277,36.1993,"2017-09-14","13:39:49","2017-09-28","10:06:24",14
"Alamance County","Alamance_A_4","","d33222",-79.2718,36.19817,"2017-09-28","09:16:54","2017-10-12","09:42:44",14
"Alamance County","Alamance_A_5","","d33223",-79.2767,36.19534,"2017-09-28","09:53:55","2017-10-12","09:50:13",14
"Alamance County","Alamance_A_6","","d33224",-79.2732,36.2023,"2017-09-28","10:37:57","2017-10-12","10:18:41",14
"Alamance County","Alamance_B_1","","d33633",-79.3573,35.87066,"2017-09-28","12:17:35","2017-10-12","11:49:51",14
"Alamance County","Alamance_B_2","","d33634",-79.3554,35.86895,"2017-09-28","13:09:17","2017-10-12","12:22:01",14
"Alamance County","Alamance_B_3","Alamance County:Open","d33635",-79.3583,35.86842,"2017-09-28","12:32:46","2017-10-12","11:56:27",14
"Alamance County","Alamance_B_4","","d33636",-79.3542,35.87133,"2017-09-28","12:56:05","2017-10-12","12:09:15",14
"Alamance County","Alamance_B_5","","d33637",-79.3538,35.86886,"2017-09-28","13:20:07","2017-10-12","12:25:26",14
"Alamance County","Alamance_B_6","","d33638",-79.355,35.86778,"2017-09-28","12:32:42","2017-10-12","11:40:08",14
"Alamance County","Alamance_B_7","","d33639",-79.3519,35.86877,"2017-09-28","13:53:06","2017-10-12","12:47:45",14
"Alamance County","Alamance_B_8","Alamance County:Open","d33640",-79.3535,35.86686,"2017-09-28","13:41:52","2017-10-12","12:44:16",14
"Alamance County","Alamance_C_1","","d33631",-79.485,35.915,"2017-09-14","08:44:02","2017-09-30","13:54:05",16
"Alamance County","Alamance_C_2","","d33632",-79.475,35.915,"2017-09-14","09:32:35","2017-09-30","13:40:30",16
"Alamance County","Alamance_D_1","","d33681",-79.5364,36.13315,"2017-09-14","09:46:26","2017-09-28","07:47:02",14
"Alamance County","Alamance_D_10","Alamance County:Open","d33690",-79.3623,36.22335,"2017-09-14","17:50:03","2017-09-28","12:46:11",14
"Alamance County","Alamance_D_11","Alamance County:Large Forest","d33691",-79.5302,36.12548,"2017-09-28","11:05:26","2017-10-12","09:29:44",14
"Alamance County","Alamance_D_12","Alamance County:Large Forest","d33692",-79.5325,36.12419,"2017-09-28","11:28:42","2017-10-12","09:40:47",14
"Alamance County","Alamance_D_13","Alamance County:Open","d33693",-79.3643,36.22538,"2017-09-28","12:58:07","2017-10-12","10:46:42",14
"Alamance County","Alamance_D_14","Alamance County:Open","d33694",-79.3677,36.22477,"2017-09-28","13:11:32","2017-10-12","10:51:52",14
"Alamance County","Alamance_D_15","Alamance County:Open","d33695",-79.37,36.22528,"2017-09-28","13:25:08","2017-10-12","10:58:27",14
"Alamance County","Alamance_D_16","Alamance County:Open","d33696",-79.3738,36.22501,"2017-09-28","13:47:51","2017-10-12","11:07:37",14
"Alamance County","Alamance_D_17","Alamance County:Large Forest","d33697",-79.3748,36.22308,"2017-09-28","14:21:35","2017-10-12","11:33:33",14
"Alamance County","Alamance_D_18","Alamance County:Large Forest","d33698",-79.3729,36.2224,"2017-09-28","14:46:41","2017-10-12","12:42:17",14
"Alamance County","Alamance_D_2","Alamance County:Open","d33682",-79.5354,36.13144,"2017-09-14","10:12:29","2017-09-28","07:58:06",14
"Alamance County","Alamance_D_20","Alamance County:Open","d33700",-79.3637,36.22195,"2017-10-02","00:06:30","2017-10-12","13:02:26",10
"Alamance County","Alamance_D_3","","d33683",-79.5356,36.12963,"2017-09-18","10:49:41","2017-09-28","08:17:58",10
"Alamance County","Alamance_D_4","","d33684",-79.5334,36.12756,"2017-09-14","12:16:30","2017-09-28","08:36:22",14
"Alamance County","Alamance_D_5","Alamance County:Large Forest","d33685",-79.5283,36.12919,"2017-09-14","13:06:45","2017-09-28","09:03:25",14
"Alamance County","Alamance_D_6","Alamance County:Large Forest","d33686",-79.5294,36.12724,"2017-09-14","13:46:55","2017-09-28","09:32:47",14
"Alamance County","Alamance_D_7","Alamance County:Large Forest","d33687",-79.5316,36.12835,"2017-09-17","06:29:56","2017-09-28","09:46:24",11
"Alamance County","Alamance_D_8","Alamance County:Open","d33688",-79.3689,36.22308,"2017-09-14","16:46:12","2017-09-28","12:33:09",14
"Alamance County","Alamance_D_9","Alamance County:Open","d33689",-79.3659,36.22258,"2017-09-14","17:17:15","2017-09-28","12:39:29",14
"Alamance County","Barr_S_Alamance1","Alamance County:Large Forest","d35277",-79.39583,35.98694,"2017-10-19","17:47:02","2017-11-10","13:27:40",22
"Alamance County","Barr_S_Alamance2","Alamance County:Large Forest","d35278",-79.39666,35.98694,"2017-10-19","15:34:10","2017-11-13","16:48:51",25
"Alamance County","Bellemare_S_Elon1","","d21540",-79.49193,36.0986,"2013-01-01","00:00:00","2016-10-26","14:23:33",1394
"Alamance County","CedarRock_Forest_5_Fall","","d32767",-79.44653,35.98485,"2017-09-17","16:39:20","2017-10-01","14:57:51",14
"Alamance County","CedarRock_Open_12_Fall","","d32768",-79.4515,35.9824,"2017-09-16","08:58:15","2017-09-30","17:08:34",14
"Alamance County","CedarRock_Open_13_Fall","","d32769",-79.4554,35.98119,"2017-09-16","08:14:08","2017-09-30","15:56:36",14
"Alamance County","CedarRock_Open_15_Fall","","d32770",-79.44478,35.98817,"2017-09-15","17:39:39","2017-09-30","17:22:48",15
"Alamance County","CedarRock_Open_16_Fall","","d33015",-79.44806,35.9862,"2017-10-01","15:23:22","2017-10-15","10:57:43",14
"Alamance County","Durland_S_Alamance_Fall_1","","d32854",-79.28526,35.94193,"2017-09-15","13:45:52","2017-10-02","14:55:49",17
"Alamance County","Durland_S_Alamance_Fall_2","","d33032",-79.28868,35.94461,"2017-10-03","16:00:09","2017-10-17","13:26:05",14
"Alamance County","Faircloth_Forest_1_Fall","","d32782",-79.40634,35.95079,"2017-09-17","15:34:31","2017-10-01","13:39:18",14
"Alamance County","Faircloth_Forest_7_Fall","","d33014",-79.40778,35.94954,"2017-10-01","14:12:00","2017-10-15","10:15:03",14
"Alamance County","GreatBend_Forest_1_Fall","","d32784",-79.4326,36.14233,"2017-10-01","16:49:10","2017-10-23","15:01:06",22
"Alamance County","GreatBend_Forest_2_Fall","","d30612",-79.43057,36.14177,"2017-09-16","14:16:34","2017-10-01","16:26:24",15
"Alamance County","HarrisTract_Forest_1_Fall","","d27068",-79.48321,36.16098,"2017-09-16","12:59:49","2017-10-08","14:53:42",22
"Alamance County","HarrisTract_Forest_2_Fall","","d30610",-79.48741,36.15924,"2017-09-16","12:01:57","2017-10-01","17:19:52",15
"Alamance County","HarrisTract_Forest_3_Fall","","d27069",-79.48795,36.15337,"2017-10-08","15:55:02","2017-10-23","16:40:18",15
"Alamance County","HarrisTract_Forest_4_Fall_Real","","d33877",-79.49218,36.15778,"2017-10-01","17:58:41","2017-10-23","15:38:37",22
"Alamance County","HarrisTract_Open_5_Fall","","d30609",-79.48534,36.1611,"2017-09-16","12:33:33","2017-10-08","14:29:03",22
"Alamance County","James_P_Alamance1","","d22744",-79.53111,35.95499,"2017-03-01","17:46:16","2017-03-25","11:40:09",24
"Alamance County","James_P_Alamance2","","d23023",-79.52912,35.9575,"2017-03-26","16:58:04","2017-04-16","15:54:03",21
"Alamance County","James_P_Alamance3","","d23148",-79.53022,35.95538,"2017-04-16","17:04:43","2017-05-07","17:04:36",21
"Alamance County","James_P_Alamance4","","d23563",-79.53107,35.9554,"2017-05-14","18:34:07","2017-06-09","12:59:36",26
"Alamance County","James_P_Alamance5","","d26315",-79.531,35.9553,"2017-06-11","13:18:11","2017-07-01","15:09:29",20
"Alamance County","James_P_Alamance6","","d26354",-79.5298,35.9588,"2017-07-03","10:34:54","2017-07-22","16:36:49",19
"Alamance County","James_P_Alamance_Fall_1","","d32843",-79.534,35.9555,"2017-09-14","16:02:14","2017-09-29","17:19:34",15
"Alamance County","James_P_Alamance_Fall_2","","d32844",-79.53,35.9554,"2017-09-14","17:49:30","2017-09-29","18:26:16",15
"Alamance County","James_P_Alamance_Fall_3","","d32845",-79.5382,35.9637,"2017-09-14","12:59:57","2017-09-30","11:50:49",16
"Alamance County","Lafferty_L_Alamance1","","d22533",-79.3511,36.2168,"2017-03-05","11:14:18","2017-03-23","13:49:47",18
"Alamance County","Lonnman_J_Elon1","","d21541",-79.4936,36.1092,"2016-10-07","20:01:02","2016-11-18","14:21:17",42
"Alamance County","Saul_D_Alamance1","","d22532",-79.39273,36.20165,"2017-03-07","17:42:08","2017-03-24","16:54:09",17
"Alamance County","Saul_D_Alamance2","","d22903",-79.39007,36.2009,"2017-03-26","15:16:59","2017-04-16","08:41:35",21
"Alamance County","Saul_D_Alamance3","","d23153",-79.38853,36.20094,"2017-04-20","07:50:11","2017-05-08","14:32:47",18
"Alamance County","Saul_D_Alamance4","","d23643",-79.48693,36.15491,"2017-06-01","06:28:00","2017-06-14","12:31:27",13
"Alamance County","Saul_D_Alamance5","","d23644",-79.49338,36.20729,"2017-05-22","14:47:24","2017-06-14","11:09:59",23
"Alamance County","Saul_D_Alamance6","","d27066",-79.43101,36.1414,"2017-07-06","11:29:09","2017-07-25","13:37:53",19
"Alamance County","Wetter_W_Elon1","","d21544",-79.49808,36.11813,"2016-09-26","15:42:43","2016-10-19","13:37:58",23
"Alamance County","Wetter_W_Elon2","","d21545",-79.5022,36.3567,"2016-09-26","16:08:53","2016-10-19","13:30:48",23
"Allegheny County","Brooks_F_Alleghany1","","d26335",-80.96819,36.46039,"2017-07-02","10:25:15","2017-07-02","10:25:59",0
"Allegheny County","MitchellRiverGL_Forest_29","","d22988",-80.5611,36.304,"2017-04-16","13:15:23","2017-05-07","17:44:09",21
"Allegheny County","ThurmondChathamGL_Forest_29","","d23529",-81.13664,36.42276,"2017-06-11","12:05:30","2017-07-03","18:55:46",22
"Allegheny County","Wenberg_C_Alleghany1","","d22893",-80.99965,36.48426,"2017-03-01","17:37:31","2017-03-22","12:08:22",21
"Anson County","Clark_A_Anson1","","d22951",-79.9252,34.9919,"2017-03-26","20:26:41","2017-04-13","23:27:47",18
"Anson County","PeeDeeNWR_Forest_12","","d23248",-80.05813,35.06999,"2017-05-24","18:07:52","2017-06-10","13:36:32",17
"Anson County","PeeDeeNWR_Trail_1","","d22717",-80.05871,35.10088,"2017-03-26","14:18:46","2017-04-14","15:38:05",19
"Anson County","PeeDeeNWR_Trail_11","","d22818",-80.08444,35.06111,"2017-03-25","15:02:31","2017-04-15","11:31:59",21
"Anson County","PeeDeeNWR_Trail_13","","d26093",-80.04871,35.09291,"2017-06-10","14:11:31","2017-07-01","10:06:03",21
"Ashe County","Bailey_P_Ashe1","","d22486",-81.37274,36.30734,"2017-03-01","20:01:35","2017-03-23","09:26:41",22
"Ashe County","Carmichael_S_Ashe1","","d21984",-81.69101,36.39671,"2017-03-30","18:52:22","2017-04-05","19:28:41",6
"Ashe County","Carmichael_S_Ashe2","","d22485",-81.69101,36.39671,"2017-03-02","11:30:06","2017-03-28","21:43:51",26
"Ashe County","Carmichael_S_Ashe5","","d32927",-81.69064,36.39923,"2017-07-02","21:04:06","2017-09-13","12:21:54",73
"Ashe County","Hightower_J_Ashe1","","d21963",-81.46506,36.42468,"2016-12-20","13:52:56","2017-01-10","13:55:23",21
"Ashe County","Hightower_J_Ashe2","","d22066",-81.46655,36.42463,"2017-01-10","14:34:04","2017-01-31","14:39:00",21
"Ashe County","Hightower_J_Ashe3","","d22251",-81.4485,36.4423,"2017-01-31","15:28:54","2017-02-21","14:26:29",21
"Ashe County","Hightower_J_Ashe4","","d22918",-81.4471,36.4428,"2017-03-08","15:15:35","2017-03-29","17:30:35",21
"Ashe County","Hightower_J_Ashe5","","d23582",-81.4493,36.4421,"2017-05-17","14:54:18","2017-06-04","06:46:41",18
"Ashe County","Hightower_J_Ashe7","","d32980",-81.4471,36.4441,"2017-09-15","16:12:45","2017-10-05","19:52:27",20
"Ashe County","Hining_K_Ashe1","","d22154",-81.53593,36.31188,"2017-02-28","18:20:39","2017-03-21","16:46:32",21
"Ashe County","Hining_K_Ashe2","","d22989",-81.51369,36.39305,"2017-04-04","18:35:56","2017-05-02","17:22:27",28
"Ashe County","MtJeffersonSNA_Forest_13","","d23108",-81.4683,36.3989,"2017-04-19","19:14:22","2017-05-06","10:05:46",17
"Ashe County","MtJeffersonSNA_Trail_14","","d26171",-81.4673,36.4006,"2017-06-16","17:50:56","2017-07-13","17:41:16",27
"Ashe County","NewRiverSP_Forest_26","","d23066",-81.37358,36.40991,"2017-04-16","12:56:54","2017-05-07","09:01:58",21
"Ashe County","NewRiverSP_Forest_53","","d22511",-81.37866,36.41194,"2017-03-12","15:02:50","2017-03-24","16:06:38",12
"Ashe County","Perzel_M_Ashe1","","d23004",-81.54933,36.3617,"2017-03-26","14:39:03","2017-04-13","15:23:36",18
"Ashe County","PondMtnGL_Open_18","","d22718",-81.63512,36.55907,"2017-03-26","09:15:51","2017-04-15","16:18:24",20
"Ashe County","PondMtnGL_Open_8","","d23402",-81.6443,36.5701,"2017-05-13","13:44:49","2017-06-11","11:00:38",29
"Ashe County","Wright_E_Ashe1","","d22487",-81.51751,36.43245,"2017-03-02","14:19:38","2017-03-23","15:13:49",21
"Ashe County","Wright_E_Ashe2","","d23213",-81.51585,36.43366,"2017-05-02","15:01:52","2017-05-27","12:43:04",25
"Avery County","Caveny_J_Avery1","","d21818",-81.8393,36.0876,"2016-12-01","09:41:33","2016-12-22","11:18:55",21
"Avery County","Caveny_J_Avery2","","d22001",-81.8315,36.0898,"2016-12-24","13:33:38","2017-01-13","20:14:41",20
"Avery County","Caveny_J_Avery3","","d22505",-81.0816,36.0967,"2017-02-28","10:01:52","2017-03-21","08:03:30",21
"Avery County","Caveny_J_Avery4","","d23287",-81.8457,36.0871,"2017-04-18","14:31:34","2017-05-08","19:27:06",20
"Avery County","Caveny_J_Avery5","","d23648",-81.85297,36.08345,"2017-05-15","14:05:35","2017-06-09","13:10:32",25
"Avery County","Caveny_J_Avery6","","d26067",-81.8453,36.0892,"2017-05-18","15:08:29","2017-06-04","08:53:02",17
"Avery County","Caveny_J_Avery7","","d27775",-81.8283,36.0938,"2017-07-08","16:42:02","2017-07-26","13:30:54",18
"Avery County","White_C_Avery11","","d32828",-81.83997,36.08703,"2017-07-31","09:55:00","2017-08-22","15:17:45",22
"Avery County","White_C_Avery12","","d33095",-81.8316,36.09155,"2017-08-29","11:38:34","2017-09-12","12:43:41",14
"Avery County","White_C_Avery5","","d22563",-81.8316,36.09155,"2017-03-04","13:44:16","2017-03-19","09:20:32",15
"Avery County","White_C_Avery6","","d22890",-81.83147,36.09242,"2017-03-27","09:47:01","2017-04-17","11:25:51",21
"Avery County","White_C_Avery7","","d23101",-81.84677,36.08725,"2017-04-17","16:42:33","2017-05-05","13:19:08",18
"Avery County","White_C_Avery9","","d26088",-81.84512,36.08478,"2017-06-11","12:58:30","2017-06-30","14:16:39",19
"Avery County","Woods_G_Avery1","","d26810",-82.02509,36.08833,"2017-05-31","17:13:49","2017-06-21","13:54:20",21
"Avery County","Woods_G_Avery2","","d26811",-82.02509,36.06911,"2017-06-21","15:40:36","2017-07-19","15:07:02",28
"Beaufort County","Elliott_M_Beaufort1","","d22664",-76.65193,35.27659,"2017-03-11","16:21:08","2017-04-03","07:11:41",23
"Beaufort County","Kiricoples_C_Beaufort1","","d21662",-76.72432,35.43692,"2016-12-22","14:24:17","2016-12-31","13:45:51",9
"Beaufort County","Kiricoples_C_Beaufort2","","d22258",-76.72116,35.43772,"2017-01-22","12:40:34","2017-02-04","12:18:09",13
"Beaufort County","Kiricoples_C_Beaufort3","","d22259",-76.71777,35.43832,"2017-02-04","12:38:39","2017-02-25","10:57:07",21
"Beaufort County","Kiricoples_C_Beaufort4","","d22490",-76.71478,35.43304,"2017-02-26","13:54:38","2017-03-20","10:15:03",22
"Bertie County","BertieCountyGL_Forest_15","","d22786",-76.8982,35.97277,"2017-03-29","16:58:50","2017-04-18","17:16:01",20
"Bertie County","BertieCountyGL_Trail_70","","d26061",-76.90011,35.96522,"2017-06-10","08:08:36","2017-07-01","08:26:07",21
"Bertie County","BertieCountyGL_Trail_71","","d23534",-76.89587,35.96302,"2017-05-18","19:23:57","2017-06-10","07:29:19",23
"Bertie County","ChowanSwampGL_Open_90","","d26430",-76.89007,35.9665,"2017-07-01","09:00:56","2017-07-20","17:05:26",19
"Bertie County","ChowanSwampGL_Open_92","","d23041",-76.87415,35.99035,"2017-04-18","17:58:46","2017-05-16","16:47:30",28
"Bladen County","Barnes_K_Bladen1","","d22564",-78.85,34.82,"2017-03-20","18:08:13","2017-04-09","16:34:40",20
"Bladen County","Barnes_K_Bladen2","","d23346",-78.85086,34.82031,"2017-04-17","18:01:44","2017-05-07","12:21:11",20
"Bladen County","Barnes_K_Bladen3","","d26812",-78.84913,34.81931,"2017-06-04","17:40:31","2017-06-25","15:38:57",21
"Brunswick County","Cook_B_Brunswick1","","d23096",-78.30309,33.99743,"2017-04-17","07:15:33","2017-05-07","07:28:35",20
"Brunswick County","GreenSwampGL_Forest_11","","d23040",-78.28989,34.06453,"2017-04-17","14:45:16","2017-05-07","13:26:32",20
"Brunswick County","GreenSwampGL_Forest_2","","d23635",-78.30108,34.09131,"2017-05-21","11:26:05","2017-06-12","10:00:16",22
"Brunswick County","Harrison_T_Brunswick1","","d22035",-78.01305,34.1947,"2017-01-14","09:57:30","2017-01-18","17:13:02",4
"Brunswick County","Harrison_T_Brunswick2","","d22906",-78.0373,34.1937,"2017-03-28","14:50:30","2017-04-18","09:40:11",21
"Brunswick County","Harrison_T_Brunswick3","","d23158",-78.02988,34.18125,"2017-04-21","15:43:05","2017-05-12","10:40:40",21
"Brunswick County","Harrison_T_Brunswick4","","d23577",-78.03239,34.18288,"2017-05-17","15:12:23","2017-06-08","15:33:57",22
"Brunswick County","JuniperCreekGL_Open_22","","d26096",-78.30108,34.09131,"2017-06-12","10:42:55","2017-07-03","08:52:04",21
"Brunswick County","JuniperCreekGL_Trail_9","","d26436",-78.35863,34.13514,"2017-07-03","09:57:18","2017-07-23","09:47:37",20
"Brunswick County","Page_S_Brunswick1","","d22592",-78.00552,34.18215,"2017-03-08","14:27:35","2017-03-27","09:18:23",19
"Brunswick County","Page_S_Brunswick2","","d22905",-78.15282,34.05271,"2017-03-28","10:21:16","2017-04-16","09:29:13",19
"Brunswick County","Smith_S_Brunswick1","","d22580",-78.44454,33.89793,"2017-03-17","18:24:03","2017-04-27","07:21:16",41
"Buncombe County","Grant_K_Buncombe1","","d22489",-82.5901,35.5901,"2017-03-05","07:32:24","2017-03-25","08:35:15",20
"Buncombe County","Irwin_H_Buncombe1","","d27073",-82.3364,35.65239,"2017-05-15","20:07:27","2017-05-24","20:36:12",9
"Buncombe County","Kelly_E_Buncombe2","","d23541",-82.59981,35.4997,"2017-05-14","18:10:34","2017-06-04","14:11:56",21
"Buncombe County","McNatt_P_Buncombe1","","d22661",-82.59316,35.67496,"2017-03-11","10:22:21","2017-04-01","08:30:37",21
"Buncombe County","PisgahNF_Forest_720","","d26016",-82.59659,35.49832,"2017-06-18","14:58:21","2017-07-09","15:58:56",21
"Buncombe County","Pyle_L_Buncombe1","","d22142",-82.49556,35.57667,"2016-12-23","08:18:00","2017-01-13","09:44:53",21
"Buncombe County","SandyMushGL_Forest_40","","d26308",-82.70005,35.72975,"2017-06-13","12:24:23","2017-06-29","11:25:28",16
"Buncombe County","SandyMushGL_Open_12","","d26004",-82.66225,35.7274,"2017-05-23","11:12:42","2017-06-09","08:39:17",17
"Buncombe County","SandyMushGL_Open_2","","d23333",-82.68374,35.71117,"2017-05-05","12:35:51","2017-05-23","09:19:22",18
"Buncombe County","SandyMushGL_Open_22","","d26307",-82.66303,35.71518,"2017-06-09","09:43:47","2017-06-29","09:05:21",20
"Buncombe County","SandyMushGL_Open_4","","d27789",-82.67222,35.72236,"2017-06-29","10:53:40","2017-07-21","08:26:40",22
"Buncombe County","SandyMushGL_Open_6","","d23332",-82.66531,35.72088,"2017-05-05","11:41:04","2017-05-23","09:44:24",18
"Burke County","Barrier_K_Forest12_Fall","Burke County:Large Forest","d34077",-81.8226,35.81994,"2017-10-21","14:54:59","2017-11-04","15:44:33",14
"Burke County","JohnsRiverGL_Forest_1","","d22784",-81.68591,35.79739,"2017-03-24","10:24:13","2017-04-18","09:33:14",25
"Burke County","JohnsRiverGL_Forest_2","","d23157",-81.66479,35.78956,"2017-04-18","10:44:43","2017-05-13","08:21:03",25
"Burke County","JohnsRiverGL_Open_10","","d26095",-81.65678,35.79213,"2017-06-13","11:57:25","2017-07-05","17:03:11",22
"Burke County","JohnsRiverGL_Open_11","","d22673",-81.65248,35.79467,"2017-03-25","15:06:39","2017-04-15","14:03:58",21
"Burke County","LakeJamesSP_Trail_26","","d26018",-81.90134,35.75543,"2017-06-07","09:49:17","2017-06-27","16:32:42",20
"Burke County","LakeJamesSP_Trail_29","","d23109",-81.8836,35.74542,"2017-04-25","16:41:17","2017-05-10","06:51:53",15
"Burke County","LakeJamesSP_Trail_30","","d23702",-81.88301,35.74758,"2017-05-18","14:51:20","2017-06-12","11:11:18",25
"Burke County","LakeJamesSP_Trail_31","","d23285",-81.88301,35.74758,"2017-06-12","12:03:45","2017-07-03","15:39:15",21
"Burke County","LakeJamesSP_Trail_33","","d26435",-81.89222,35.75192,"2017-07-03","16:19:15","2017-07-30","21:58:35",27
"Burke County","LakeJamesSP_Trail_35","","d23156",-81.88434,35.77556,"2017-04-21","15:44:13","2017-05-12","15:28:15",21
"Burke County","PisgahNF_Forest_18_Fall","Burke County:Large Forest","d32803",-81.89066,35.93845,"2017-10-21","15:27:54","2017-11-05","10:35:07",15
"Burke County","Reed_J_Burke_Fall_2","Burke County:Large Forest","d34129",-81.64847,35.83662,"2017-09-03","19:51:16","2017-11-01","00:28:23",59
"Burke County","SouthMtnSP_Open_12","","d25687",-81.64222,36.60376,"2017-06-10","13:14:41","2017-07-02","10:09:34",22
"Burke County","SouthMtnSP_Open_3","","d23235",-81.61276,35.60167,"2017-05-14","12:05:33","2017-06-10","11:34:01",27
"Burke County","SouthMtnSP_Open_4","","d23347",-81.59858,35.60508,"2017-05-15","11:21:52","2017-06-19","11:19:21",35
"Burke County","SouthMtnSP_Trail_8","","d26272",-81.64564,35.5981,"2017-07-02","12:00:45","2017-07-23","12:25:11",21
"Burke County","SouthMtnsSP_Forest_26_Fall","Burke County:Large Forest","d32807",-81.61737,35.5926,"2017-10-21","15:25:28","2017-11-05","12:25:48",15
"Burke County","SouthMtnsSP_Forest_27_Fall","Burke County:Large Forest","d32808",-81.6196,35.59376,"2017-11-05","14:11:42","2017-11-19","12:00:23",14
"Burke County","SouthMtnsSP_Forest_28_Fall","Burke County:Large Forest","d32809",-81.61504,35.59607,"2017-11-05","13:29:44","2017-11-19","12:32:03",14
"Cabarrus County","Sullivan_J_Cabarrus1","","d22947",-80.56676,35.34023,"2017-04-02","13:48:32","2017-04-28","13:50:22",26
"Cabarrus County","Sullivan_J_Cabarrus2","","d23645",-80.56646,35.34113,"2017-05-21","15:23:28","2017-06-18","14:41:49",28
"Caldwell County","BuffaloCoveGL_Open_5","","d23011",-81.50558,36.08007,"2017-04-16","12:31:31","2017-05-06","01:19:04",20
"Caldwell County","Malatin_N_Caldwell1","","d22958",-81.59427,35.88716,"2017-03-21","08:38:44","2017-04-04","08:10:47",14
"Caldwell County","PisgahNF_Trail_36","","d23373",-81.78675,35.97707,"2017-05-15","17:37:14","2017-06-10","17:18:26",26
"Camden County","DismalSwampSP_Open_1","","d23154",-76.38038,36.46649,"2017-05-01","11:07:31","2017-05-26","11:00:34",25
"Camden County","DismalSwampSP_Open_2","","d26172",-76.38168,36.46579,"2017-06-14","10:35:09","2017-07-05","10:35:02",21
"Camden County","DismalSwampSP_Open_3","","d22337",-76.38158,36.46377,"2017-03-06","13:55:10","2017-03-28","10:29:20",22
"Camden County","NorthRiverGL_Open_1","","d21651",-76.21569,36.3584,"2016-12-06","09:39:20","2016-12-24","10:12:59",18
"Camden County","NorthRiverGL_Trail_8","","d23044",-76.02941,36.30122,"2017-04-23","06:14:15","2017-05-12","09:40:57",19
"Camden County","NorthRiverGL_Trail_9","","d23400",-76.03358,36.3032,"2017-05-12","15:42:40","2017-06-02","09:19:07",21
"Carteret County","Altman_J_Carteret1","","d22256",-76.5267,34.68907,"2017-02-03","13:12:48","2017-02-24","16:14:48",21
"Carteret County","Altman_J_Carteret2","","d22491",-76.51412,34.77748,"2017-02-04","16:40:42","2017-02-26","15:58:16",22
"Carteret County","Altman_J_Carteret6","","d23537",-76.55442,34.63049,"2017-04-27","12:14:13","2017-05-18","09:31:37",21
"Carteret County","Altman_J_Cartert4","","d22668",-76.53251,34.60749,"2017-03-09","15:18:44","2017-04-03","14:24:12",25
"Carteret County","CarteretCoGL_Forest_2","","d22513",-76.69953,34.78494,"2017-03-06","11:56:11","2017-03-25","11:59:27",19
"Carteret County","CroatanNF_Forest_279","","d26094",-76.98852,34.72059,"2017-06-11","19:34:41","2017-07-27","18:20:15",46
"Carteret County","CroatanNF_Forest_281","","d23636",-76.98582,34.71737,"2017-05-21","18:58:39","2017-06-10","11:57:31",20
"Carteret County","CroatanNF_Forest_290","","d22102",-76.8619,34.76559,"2017-03-04","13:02:03","2017-03-24","16:26:44",20
"Carteret County","CroatanNF_Forest_294","","d21954",-76.8702,34.77219,"2017-03-25","15:46:38","2017-04-15","07:50:12",21
"Carteret County","Price_C_Carteret1","","d21934",-76.8277,34.6985,"2016-12-09","16:13:12","2016-12-22","07:38:56",13
"Carteret County","Price_C_Carteret2","","d22003",-76.8278,34.7001,"2016-12-25","10:56:21","2017-01-13","09:04:18",19
"Carteret County","Price_C_Carteret3","","d22072",-76.8333,34.6984,"2017-01-13","10:18:09","2017-02-03","02:57:58",21
"Carteret County","Price_C_Carteret4","","d22874",-77.9258,33.962,"2017-03-22","15:04:52","2017-04-17","09:34:41",26
"Carteret County","Price_C_Carteret5","","d23369",-76.8243,34.701,"2017-04-14","09:45:03","2017-05-06","08:30:30",22
"Carteret County","Price_C_Carteret6","","d23538",-76.8255,34.6984,"2017-05-06","09:02:09","2017-06-09","07:21:07",34
"Carteret County","Price_C_Carteret7","","d24781",-76.8265,34.6983,"2017-06-09","07:37:06","2017-06-30","07:34:55",21
"Carteret County","Price_C_Carteret8","","d26259",-76.8249,34.6975,"2017-06-30","07:58:00","2017-08-01","08:50:12",32
"Caswell County","Brann_K_Caswell1","","d22630",-79.1958,36.3971,"2017-03-04","16:17:02","2017-03-25","15:03:03",21
"Caswell County","Campbell_D_Caswell1","","d22556",-79.32212,36.37288,"2017-03-06","01:52:59","2017-03-26","10:51:59",20
"Caswell County","Campbell_D_Caswell2","","d22920",-79.32061,36.37443,"2017-03-26","16:40:07","2017-04-16","09:46:05",21
"Caswell County","Dale_R_Caswell1","","d22629",-79.33804,36.4638,"2017-03-09","17:49:26","2017-03-30","12:07:53",21
"Caswell County","Griffin_R_Caswell1","","d23084",-79.34374,36.35573,"2017-03-11","15:09:07","2017-04-01","01:27:50",21
"Caswell County","Lowdermilk_E_Caswell1","","d23176",-79.3071,36.4667,"2017-03-17","19:28:35","2017-04-29","13:01:30",43
"Caswell County","RWBCaswellGL_Open_49","","d26431",-79.31775,36.37515,"2017-07-01","12:12:57","2017-07-22","10:07:13",21
